0	1
okka	okka
ekmek	ekmek
alırsın	al
eşim	eş
şaşkın	şaşkın
şaşkın	şaşkın
bana	ben
bakıyordu	bak
bakıyor	bak
ihracatta	ihracat
savaş	savaş
korkusu	korku
yani	yani
ameliyatının	ameliyat
nasıl	nasıl
geçtiğinin	geç
mi	mi
izahı	izah
yoktur	yok
yok	yok
adet	âdet
orta	orta
boy	boy
kemer	kemer
patlıcanı	patlıcan
priştine'de	priştine
ki	ki
türk	türk
eşgüdüm	eşgüdüm
merkezi'ne	merkez
gelişinde	gel
bir	bir
türk	türk
öğrenci	öğrenci
grubunun	grup
sevgi	sevgi
gösterileri	gösteri
ile	ile
karşılaşan	karşılaş
cem	cem
soydaş	soydaş
temsilcileri	temsilci
ve	ve
türk	türk
demokratik	demokratik
birliği	birlik
başkanı	başkan
mahir	mahir
yağcılar	yağ
ile	ile
ayrı	ayrı
ayrı	ayrı
görüştü	görüş
köşede	köşe
birisi	biri
bir	bir
hasır	hasır
da	da
mı	mi
yok	yok
diye	diye
bağırıyordu	bağır
bağırıyor	bağır
doğu	doğu
anadolunun	anadolu
adı	ad(ı)
büyük	büyük
hastahanesine	hastahane
yeni	yeni
atandığım	ata
ilk	ilk
günlerin	gün
birinde	biri
öğle	öğle
yemeğinden	yemek
sonra	sonra
sonbahar	sonbahar
güneşine	güneş
yüzümüzü	yüz
vermiş	ver
başhekimlik	başhekim
lojmanına	lojman
sırtımızı	sırt
dayamış	daya
arkadaşlarla	arkadaş
sohbet	sohbet
ediyoruz	et
inşallah	inşallah
başarabilir	başar
kendine	kendi
inandığın	inan
kadarsın	kadar
bilgilerimi	bilgi
unutmadan	unut
ailemede	aileme
aileme	aileme
de	da
aktarmalıydım	aktar
belki	belki
de	de
daha	daha
önce	önce
hiç	hiç
görmediğimiz	gör
bir	bir
yüzün	yüz
ardında	art
çocukluk	çocukluk
da	da
çok	çok
acımasız	acımasız
oluyor	ol
bazen	bazen
hancağız	hancağız
köyü'nde	köy
geçmiş	geçmiş
yaşamını	yaşam
bilen	bil
dokuz	dokuz
on	on
kişi	kişi
bulunuyor	bulun
yılların	yıl
politikacısının	politikacı
bu	bu
tür	tür
davranışından	davran
hayrete	hayret
düşüyorum	düş
hükümetle	hükümet
uyum	uyum
içinde	iç
olmalarının	ol
özel	özel
bir	bir
dostluğun	dostluk
gereği	gerek
olmadığını	ol
ve	ve
aralarında	ara
belli	belli
farklılıklar	farklılık
bulunduğunu	bulun
belirterek	belirt
bu	bu
hükümetin	hükümet
tane	tane
bakanı	bakan
yargılanıyor	yargıla
böyle	böyle
bir	bir
hükümet	hükümet
olur	ol
mu	mi
böyle	böyle
bir	bir
hükümete	hükümet
bizim	biz
muhalefet	muhalefet
etmememiz	et
söz	söz
konusu	konu
olur	ol
mu	mi
bunların	bu
hepsinin	hep
zamanı	zaman
gelecek	gel
bunların	bu
hepsini	hep
ortaya	orta
koyacağız	koyacağız
dedi	de
idrar	idrar
söktürür	sök
listelenirse	listele
listelenir	listele
sabır	sabır
ve	ve
kibarlıklarını	kibarlık
yitirip	yitir
kaba	kaba
olabilirler	ol
patatesler	patates
soyulup	soy
küçük	küçük
kareler	kare
halinde	hâl
doğranır	doğra
öyle	öyle
mi	mi
çok	çok
ilginç	ilginç
diye	diye
cevap	cevap
vermiş	ver
klemperer	klemperer
ben	ben
hiç	hiç
öyle	öyle
düşünmüyorum	düşün
siz	siz
daha	daha
anlamazsınız	anla
size	siz
bir	bir
şey	şey
demez	de
film	film
henüz	henüz
hazır	hazır
seni	sen
ve	ve
annemi	anne
hiç	hiç
sevmiyorum	sev
ben	ben
ilkyaz	ilkyaz
sularının	su
ardından	ardından
bir	bir
sonbaharı	sonbahar
yaşıyorum	yaşa
malzemeler	malzeme
otoyol	otoyol
ağının	ağ
gerçekleştirilmesinde	gerçekleş
etüt	etüt
proje	proje
yapım	yapım
bakım	bakım
ve	ve
onarım	onarım
gibi	gibi
tüm	tüm
hizmetler	hizmet
yerli	yerli
firmalara	firma
verilmelidir	ver
ilaçların	ilaç
etkisi	etki
ile	ile
olacak	ol
ana	ana
üstünde	üst
bir	bir
iyilik	iyilik
görmeye	gör
başladı	başla
tıpkı	tıpkı
canlı	canlı
organizmanın	organizma
kendisini	kendi
en	en
dolaysız	dolaysız
yoldan	yol
yaşamın	yaşam
amacına	amaç
ölüme	ölüm
götürecek	götür
olaylara	olay
tehlikelere	tehlike
karşı	karşı
en	en
enerjik	enerjik
biçimde	biçim
bir	bir
tür	tür
kısa	kısa
devre	devre
yaparak	yap
savaşması	savaş
gibi	gibi
aşk	aşk
kendi	kendi
çileci	çileci
hazzından	haz
kurtulmak	kurtul
için	için
aşk	aşk
alışkanlıklara	alışkanlık
yani	yani
gündelik	gündelik
hayatın	hayat
basit	basit
üretimine	üretim
bu	bu
demek	de
tekdüzeliğe	tekdüzelik
sessizce	sessizce
sinsice	sinsice
boyun	boyun
eğer	eğ
küfür	küfür
argo	argo
dayak	dayak
yüzden	yüz
para	para
kazanmaya	kazan
başlayınca	başla
pazar	pazar
yerinden	yer
alış	al
veriş	ver
etmeye	et
son	son
vermek	ver
gibi	gibi
zımni	zımni
bir	bir
hedef	hedef
vardır	var
var	var
pek	pek
çoğumuzun	çoğu
kafasında	kafa
bakarsın	bak
beş	beş
yıl	yıl
sonra	sonra
on	on
yıl	yıl
sonra	sonra
pat	pat
der	de
çıkar	çık
su	su
yüzüne	yüz
...	...
yurttaşlarım	yurttaş
başlarda	baş
taşınmayı	taşın
hak	hâk
edecek	et
cömertliğe	cömert
rağmen	rağmen
üzerine	üzer
basıp	bas
geçtiğimizdir	geç
geçtiğimiz	geç
izmit	izmit
kâğıt	kâğıt
fabrikasını	fabrika
yapıyoruz	yap
ancak	ancak
bilgisayardan	bilgisayar
bile	bile
daha	daha
hızlı	hızlı
çalışan	çalış
söylenti	söylenti
trafiğine	trafik
göre	göre
başta	baş
gence	gence
ve	ve
lankeran	lankeran
bölgelerinde	bölge
olmak	ol
üzere	üzere
birçok	birçok
seçim	seçim
yöresinde	yöre
iktidara	iktidar
yakın	yakın
odaklar	odak
cumartesi	cumartesi
gününden	gün
seçim	seçim
pusulularını	pusu
açarak	aç
oy	oy
kullandılar	kullan
çünkü	çünkü
türk	türk
ulusu	ulus
ulusal	ulusal
birlik	birlik
ve	ve
beraberlikle	beraberlik
güçlükleri	güçlük
yenmesini	yen
bilmiştir	bil
bilmiş	bil
kuaförde	kuaför
solaryum	solaryum
olayını	olay
da	da
başlattık	başla
komisyonun	komisyon
çalışmalarını	çalış
bayrama	bayram
kadar	kadar
tamamlaması	tamamla
bekleniyor	bekle
taze	taze
balık	balık
tuzlanmış	tuzla
limon	limon
ve	ve
zeytinyağında	zeytinyağı
dinlendirilmiş	dinlen
araçlara	araç
12	12
milyon	milyon
liralık	liralık
ek	ek
deprem	deprem
vergisi	vergi
konulmasını	kon
da	da
eleştiren	eleştir
kemal	kemal
atılman	atılman
araç	araç
sahiplerinin	sahip
ödedikleri	öde
vergi	vergi
çeşitlerini	çeşit
de	de
şöyle	şöyle
sıraladı	sırala
taşucu'nda	taşucu
güneşi	güneş
kucakla	kucak
...	...
sonra	sonra
çevrendeki	çevren
çevrende	çevren
ki	ki
kimilerinin	kimi
yere	yer
yumulduğunu	yumul
gördün	gör
ecvet	ecvet
bey'le	bey
nadir	nadir
bey'in	bey
ilkelerinin	ilke
uyuşmadığını	uyuş
söyledi	söyle
geçmişle	geçmiş
geleceğe	gelecek
uzanan	uza
bir	bir
yolda	yol
yürüyoruz	yürü
...	...
güle	gül
güle	gül
...	...
oluşturulan	oluş
metnin	metin
izleyiciler	izle
tarafından	taraf
anlamlandırılması	anlam
zamanla	zaman
oluyor	ol
ortadaki	orta
ortada	orta
ki	ki
gerçek	gerçek
şu	şu
artık	artık
metroseksüeller	metroseksüel
k'sız	k'sız
da	da
metroseksüelsiz	metroseksüelsiz
olamaz	ol
bundan	bu
sonra	sonra
yaramaz	yaramaz
trafik	trafik
lambası	lamba
hep	hep
önce	önce
yeşil	yeşil
sonra	sonra
sarı	sar
ardından	ardından
kırmızı	kırmızı
ışığını	ışık
yakmış	yak
kuşlar	kuş
gibi	gibi
havalanır	havalan
düşüncem	düşünce
kurtuluş	kurtul
savaşı	savaş
bitmiş	bit
fakat	fakat
uygar	uygar
bir	bir
ulus	ulus
olma	ol
savaşı	savaş
başlamıştı	başla
başlamış	başla
afişlerden	afiş
birinde	biri
çerçeveyi	çerçeve
bütünüyle	bütün
kaplayan	kapla
caretta	caretta
kaplumbağası	kaplumbağa
boyutunda	boyut
kocaman	kocaman
bir	bir
bit	bit
resmi	resim
ve	ve
tifüs	tifüs
hastalığının	hastalık
bitten	bit
geçtiğini	geç
anlatan	anlat
bir	bir
yazı	yazı
yer	yer
alıyor	al
medyanın	medya
gözbebeği	gözbebeği
postmodern	postmodern
bir	bir
başka	başka
hoca	hoca
kültürüyle	kültür
övünen	övün
seçkin	seçkin
spor	spor
kulübünün	kulüp
fahri	fahri
başkanı	başkan
gibi	gibi
nikâh	nikâh
şahitliklerinde	şahitlik
demirören	demirören
sözlerini	söz
şöyle	şöyle
sürdürdü	sürdür
abd'li	abd'li
kaleci	kaleci
daha	daha
önce	önce
verdiği	ver
sözlerin	söz
hiçbirini	hiçbiri
tutmadı	tut
kapıyı	kapı
kapattı	kapa
bu	bu
israil'in	israil
filistin	filistin
topraklarındaki	toprak
topraklarında	toprak
ki	ki
35	35
yıllık	yıllık
varlığına	varlık
karşı	karşı
yapılan	yap
ilk	ilk
başvuru	başvuru
yanımda	yan
opel	opel
marka	marka
kırmızı	kırmızı
bir	bir
araba	araba
durdu	dur
dedim	de
ya	ya
...	...
senin	sen
kitaplarını	kitap
okuyanlar	oku
bana	ben
geliyorlar	gel
hocam	hoca
çok	çok
güzel	güzel
yazmışsın	yaz
allah	allah
razı	razı
olsun	ol
diyorlar	de
bazı	bazı
kızlarımız	kız
ellerine	el
gazete	gazete
almazlar	al
iki	iki
satır	satır
kitap	kitap
okudukları	oku
görülmez	gör
ama	ama
aradığı	ara
erkeği	erkek
anlatırken	anlat
anlatır	anlat
neredeyse	neredeyse
bir	bir
sofudan	sofu
bahsederler	bahset
bir	bir
an	an
önce	önce
bunun	bu
aşılması	aş
lazım	lazım
dedi	de
orada	ora
yoklama	yoklama
yaptıktan	yap
sonra	sonra
evlere	ev
dağılacağız	dağıl
sultan	sultan
alaaddin	alâaddin
camisi'dir	camisi'dir
ki	ki
dil	dil
ve	ve
kalemle	kalem
anlatılamayacak	anlat
kadar	kadar
sanatkârane	sanatkârane
bir	bir
camidir	cami
cami	cami
su	su
altında	alt
film	film
değiştirmeyin	değiş
bozulur	boz
".."""	".."""
iki	iki
ekip	ekip
tarihlerinde	tarih
104	104
ve	ve
eminim	emin
ki	ki
senin	sen
derdin	dert
de	de
vatan	vatan
filan	filan
senin	sen
derdin	dert
türkler	türk
her	her
şey	şey
yalın	yalın
mantıksal	mantıksal
yaşamak	yaşa
gibi	gibi
karıştırmaya	karış
devam	devam
ederek	et
15	15
dakika	dakika
kadar	kadar
pişirin	pişir
sen	sen
bunu	bu
yapmadın	yap
ve	ve
ilk	ilk
günden	gün
itibaren	itibaren
evliliğini	evlilik
ilan	ilan
ettin	et
açıkladın	açıkla
bir	bir
içim	içim
su	su
...	...
iran	iran
takımları	takım
iki	iki
defa	defa
da	da
finalde	final
kaybettiler	kaybet
kızlar	kız
başına	baş
toplandı	topla
ama	ama
bu	bu
demek	de
ki	ki
hayaller	hayal
gerçeğe	gerçek
dönüşmeyince	dönüş
insanın	insan
içinde	iç
ölüp	öl
gidiyor	git
muayene	muayene
sonunda	sonunda
kadının	kadın
zehirlendiği	zehirle
anlaşılarak	anlaş
midesi	mide
yıkanmış	yıka
dağın	dağ
çevresini	çevre
saran	sar
rengârenk	rengârenk
çiçeklere	çiçek
kadar	kadar
saygı	saygı
duyarmış	duy
duyar	duy
ki	ki
kocaman	kocaman
ayaklarıyla	ayak
çiğneyeceğim	çiğne
diye	diye
ödü	öd
koparmış	kop
kopar	kop
org	org
deniz	deniz
kıyısı	kıyı
karanlık	karanlık
kalkıyoruz	kalk
belediyelere	belediye
gönderilen	gönderilen
paranın	para
milletin	millet
ve	ve
vatanın	vatan
hakkı	hakkı
olduğunu	ol
vurgulayan	vurgula
erdoğan	erdoğan
biz	biz
bunu	bu
yaptık	yap
yapmaya	yap
devam	devam
ediyoruz	et
ab'ye	ab
uyum	uyum
sürecinde	süreç
işçi	işçi
ve	ve
işveren	işveren
kesiminin	kesim
sosyal	sosyal
diyalog	diyalog
kurmak	kur
üzere	üzere
çaba	çaba
sarf	sarf
ettiğine	et
dikkat	dikkat
çeken	çek
türkiye	türkiye
işveren	işveren
sendikaları	sendika
konfederasyonu	konfederasyon
tisk	tisk
başkanı	başkan
tuğrul	tuğrul
kutadgobilik	kutadgobilik
yıldır	yıl
bu	bu
amaçla	amaç
türk	türk
iş	iş
ile	ile
birlikte	birlikte
birçok	birçok
alanda	alan
işbirliği	işbirliği
yaptıklarını	yap
ancak	ancak
hükümetin	hükümet
bu	bu
konudaki	konu
konuda	konu
ki	ki
tavrının	tavır
kendilerini	kendi
hayal	hayal
kırıklığına	kırıklık
uğrattığını	uğra
dile	dil
getirdi	getir
dünya	dünya
meteoroloji	meteoroloji
örgütü	örgüt
el	el
nino'nun	nino
yılın	yıl
ilk	ilk
dört	dört
ayında	ay
amerika	amerika
kıtalarında	kıta
güneydoğu	güneydoğu
asya'da	asya
ve	ve
afrika'nın	afrika
boynuzu	boynuzu
nda	nda
etkili	etkili
olacağını	ol
açıkladı	açıkla
zaman	zaman
en	en
azından	azı
kente	kent
bitişik	bitişik
olmalı	ol
üniversite	üniversite
...	...
bölgedeki	bölge
bölgede	bölge
ki	ki
kaynaklara	kaynak
göre	göre
kahraman	kahraman
sadıkoğlu'nun	sadıkoğlu
da	da
önümüzdeki	ön
önümüzde	ön
ki	ki
günlerde	gün
serbest	serbest
bırakılabileceği	bırak
kaydediliyor	kaydet
yaratıcılığımız	yaratıcılık
azalır	azal
hobilerimiz	hobi
lafta	laf
kalır	kal
kabul	kabul
edilemeyecek	et
şeylere	şey
ne	ne
denktaş	denktaş
ne	ne
de	de
biz	biz
evet	evet
deriz	de
seçim	seçim
sonuçları	sonuç
son	son
derece	derece
başarılı	başarılı
sonunda	sonunda
gün	gün
geldi	gel
38	38
beden	beden
kahve	kahve
kırçıllı	kırçıllı
kışlık	kışlık
bir	bir
ceket	ceket
iki	iki
yazlık	yazlık
elbise	elbise
...	...
çok	çok
heyecan	heyecan
verici	verici
büyümek	büyü
çok	çok
uzak	uzak
ama	ama
zaman	zaman
geçiyor	geç
...	...
leyla	leyla
albümünün	albüm
repertuarı	repertuar
ve	ve
müzikal	müzikal
kimliğine	kimlik
baktığımızda	bak
özcan	özcan
deniz'in	deniz
kapısını	kapı
çalsa	çal
çalsa	çal
hacıoğlu	hacıoğlu
lahmacun	lahmacun
çalar	çalar
fang	fang
jun	jun
hong	hong
şanghay'da	şanghay
ki	ki
bir	bir
nolu	nolu
ipek	ipek
fabrikasının	fabrika
yöneticisi	yönetici
tahayyüller	tahayyül
ötesi	öte
atatürk	atatürk
bunların	bu
arasında	ara
adımı	adım
duymayınca	duy
sabah	sabah
altıda	altı
kalkacağımı	kalk
bu	bu
gece	gece
istesem	iste
de	de
böyle	böyle
bir	bir
maceraya	macera
takılamayacağımı	takıl
anlattım	anlat
kondüktör	kondüktör
biletsiz	biletsiz
binen	bin
bu	bu
iki	iki
yolcuya	yolcu
cezalı	cezalı
bilet	bilet
keser	kes
yanlarında	yan
köpek	köpek
olduğu	ol
için	için
beyefendi	beyefendi
buraya	bura
köpek	köpek
alınmaz	al
benim	ben
bile	bile
içim	iç
mutlulukla	mutluluk
doluyor	dol
...	...
yazık	yazık
oluyor	ol
yatağan'a	yatağan
halide	halide
edip	edip
adıvar	adıvar
41	41
yaşında	yaş
atatürk'le	atatürk
aralarında	ara
çıkan	çık
ihtilaflar	ihtilaf
nedeniyle	neden
eşi	eş
adnan	adnan
adıvar'la	adıvar
birlikte	birlikte
türkiye'den	türkiye
ayrıldı	ayrıl
masonluğa	masonluk
kabul	kabul
ve	ve
nafaka	nafaka
arttırma	art
bir	bir
üst	üst
dereceye	derece
yükseltme	yüksel
törenlerini	tören
hazırlar	hazırla
1955'in	1955
eylül	eylül
günüydü	gün
günü	gün
bu	bu
kişiler	kişi
nasıl	nasıl
etkilenmektedirler	etkile
avrupa	avrupa
birliği	birlik
üyeliğine	üyelik
destek	destek
de	de
en	en
fazla	fazla
chp'den	chp
en	en
az	az
mhp	mhp
seçmeninden	seçmen
geliyor	gel
bari	bari
buralardan	bura
uzaklara	uzak
beni	ben
kimsenin	kimse
tanımadığı	tanı
yerlere	yer
gideyim	git
"."""	"."""
diye	diye
söylendi	söylen
litre	litre
su	su
parça	parça
eti	et
pişirmek	pişir
için	için
öyle	öyle
bir	bir
hizmette	hizmet
bulunmalıyız	bulun
ki	ki
arkamızdan	arka
mezarcılar	mezarcı
gönüllerini	gönül
kazandığımız	kazan
mü'min	mü'm
dostlar	dost
kur'an'lar	kur'an
okuyup	oku
dualar	dua
etmeli	et
hizmetimizden	hizmet
dolayı	dolayı
bizi	biz
hatırlayanlar	hatırla
hakkımızda	hak
güzel	güzel
tanıklıkta	tanıklık
bulunmalıdır	bulun
bulunmalıdır	bulun
bulunmalı	bulun
bu	bu
konuşma	konuş
kadın	kadın
olmanın	ol
sanki	sanki
bir	bir
ayrıcalık	ayrıcalık
olduğunu	ol
düşündürmüştü	düşün
düşündürmüş	düşün
ya	ya
da	da
kadın	kadın
gibi	gibi
kadın	kadın
olmanın	ol
ziraat	ziraat
de	de
faizleri	faiz
düşürdü	düş
renkler	renk
sahte	sahte
ve	ve
karmakarışıktı	karmakarışık
karmakarışık	karmakarışık
çünkü	çünkü
...	...
bilgisayarı	bilgisayar
ve	ve
...	...
ramayana	ramayana
destanına	destan
ufo'cular	ufo'cu
da	da
büyük	büyük
önem	önem
verirler	ver
komünist	komünist
partisi'nin	parti
denetimindeki	denetim
denetiminde	denetim
ki	ki
şanghay	şanghay
tekstil	tekstil
bürosu	büro
fang'a	fang
şunu	şu
söylemiş	söyle
ali	ali
sait'in	sait
evine	ev
geldiğimizde	gel
gerçeği	gerçek
didem'e	didem
anlatmak	anlat
bize	biz
düşmüştü	düş
düşmüş	düş
yetkili	yetkili
merci	merci
mahkeme	mahkeme
veya	veya
hakem	hakem
işçiyi	işçi
haksız	hâk
bulur	bul
fesih	fesih
işlemi	işlem
geçerli	geçerli
sayılır	say
günümüz	gün
teknolojisinin	teknoloji
kare	kare
örgü	örgü
ipek	ipek
örgü	örgü
örgü	örgü
kılıfı	kılıf
üç	üç
kollu	kollu
halat	halat
gibi	gibi
üretim	üretim
yöntemleri	yöntem
sayesinde	saye
halatlar	halat
çok	çok
farklı	farklı
kombinasyonlarda	kombinasyon
üretilebilmekte	üret
ve	ve
kullanım	kullanım
amaçları	amaç
değişebilmektedir	değiş
olmazsa	ol
olmaz	ol
trapattoni	trapattoni
neden	neden
kurallı	kurallı
bir	bir
toplumsal	toplumsal
yaşamı	yaşam
kurallı	kurallı
bir	bir
siyasal	siyasal
yaşamı	yaşam
bir	bir
türlü	türlü
beceremiyoruz	becer
peki	peki
boykotu	boykot
protestoyu	protesto
bu	bu
yüce	yüce
halka	halk
öğreten	öğret
...	...
peki	peki
çocuk	çocuk
merkeze	merkez
ne	ne
zaman	zaman
gönderilecek	gönder
esrar	esrar
çekmeye	çek
başladıktan	başla
sonra	sonra
mı	mi
önemli	önemli
olan	ol
noktaya	nokta
gelmeden	gel
öğrenciyle	öğrenci
ilgilenmek	ilgilen
öğrencinin	öğrenci
gelişimini	gelişim
izleyebilmek	izle
sonra	sonra
elini	el
gittiğimiz	git
yöne	yön
uzattı	uza
sallayarak	salla
bir	bir
özlem	özlem
...	...
osmanlı	osmanlı
imparatorluğu'nun	imparatorluk
feodal	feodal
bir	bir
yapıya	yapı
sahip	sahip
olup	ol
olmadığı	ol
tartışması	tartış
oldukça	oldukça
eskidir	eski
eski	eski
üç	üç
adım	adım
öne	ön
gittim	git
üç	üç
adım	adım
geriye	geri
kaçtılar	kaç
çoook	çok
yavaş	yavaş
bir	bir
adım	adım
daha	daha
attım	at
çoook	çok
yavaş	yavaş
bir	bir
adım	adım
daha	daha
gerilediler	gerile
hızla	hızla
beş	beş
adım	adım
geri	geri
kaçtım	kaç
hızla	hızla
beş	beş
adım	adım
ileri	ileri
koştular	koş
ben	ben
on	on
adım	adım
...	...
kim	kim
aksini	akis
söylüyorsa	söyle
burnu	burun
uzar	uza
nereden	nere
mi	mi
biliyorum	bil
bunu	bu
anlatayım	anlat
bir	bir
kalemim	kalem
vardı	var
küçükken	küçük
küçük	küçük
burslu	burslu
öğrenciler	öğrenci
kitaplıkta	kitaplık
etüdlerde	etüd
telefon	telefon
santralinde	santral
filan	filan
günde	gün
iki	iki
saat	saat
çalışmak	çalış
zorundaydılar	zor
zorunda	zor
aşağıdaki	aşağı
aşağıda	aşağı
ki	ki
resimleri	resim
inceleyiniz	incele
dakikasında	dakika
kaleci	kaleci
rüştü	rüştü
topa	top
göğsü	göğüs
ile	ile
müdahale	müdahale
etmesine	et
karşın	karşın
yan	yan
hakeminin	hakem
uyarısına	uyarı
uyan	uy
hakem	hakem
bülent	bülent
yıldırım	yıldırım
haksız	haksız
bir	bir
şekilde	şekil
rüştü'ye	rüştü
topa	top
elle	el
dokunduğu	dokun
gerekçesiyle	gerekçe
kırmızı	kırmızı
kart	kart
gösterdi	göster
göster	göster
hint	hint
platosu	plato
yanında	yan
alçak	alçak
ve	ve
ağaçlık	ağaçlık
olan	ol
siwalik'ler	siwalik
var	var
yemek	yemek
kaşığı	kaşık
kıyılmış	kıy
yeşillik	yeşillik
eğilin	eğ
diyenlere	de
esas	esas
siz	siz
eğilin	eğ
diye	diye
cevap	cevap
vermeli	ver
şöyle	şöyle
diyordu	de
ama	ama
kızım	kız
evlilik	evlilik
tercihinin	tercih
erken	erken
yaşlarda	yaş
verilmesinin	ver
avantajları	avantaj
vardır	var
var	var
bu	bu
arada	ara
öz'ün	öz
1.5	1.5
yıl	yıl
önce	önce
otomobiliyle	otomobil
çarptığı	çarp
bir	bir
apartman	apartman
görevlisinin	görevli
oğlunun	oğul
ölümüne	ölüm
sebep	sebep
olduğu	ol
öne	ön
sürüldü	sür
yunanca	yunanca
çevirileriniz	çeviri
insanlarla	insan
nasıl	nasıl
bir	bir
düzlemde	düzlem
buluştu	buluş
gün	gün
boyu	boy
tersliğim	terslik
üzerimdeydi	üzeri
üzerimde	üzeri
sinirli	sinirli
filan	filan
istanbul'da	istanbul
ki	ki
erzurumlu	erzurumlu
sayısını	sayıs
da	da
yüz	yüz
binlerle	bin
ifade	ifade
ediyorlar	et
yazarın	yazar
hayatı	hayat
da	da
yazdıkları	yaz
kadar	kadar
ilgi	ilgi
çekiciydi	çekici
çekiciydi	çekici
bir	bir
sabah	sabah
hem	hem
benim	ben
sabah'taki	sabah
sabah'ta	sabah
ki	ki
hem	hem
de	de
canan'ın	canan
yeni	yeni
yüzyıl'daki	yüzyıl
yüzyıl'da	yüzyıl
ki	ki
yazılarımız	yazı
kesildi	kes
yeşil	yeşil
saçlı	saç
periler	peri
türklerden	türk
ben	ben
de	de
rahatsız	rahatsız
başımın	baş
üstünde	üst
yerleri	yer
var	var
ama	ama
chp'liler	chp'li
hakkında	hak
konukseverliğimin	konukseverlik
sınırları	sınır
zorlanmaya	zorla
başladı	başla
doğrusu	doğru
günümüz	gün
müslüman	müslüman
bireyi	birey
bu	bu
gerçeği	gerçek
göz	göz
önünde	ön
tutarak	tut
islâm'ın	islâm
lafzıyla	lafız
ve	ve
ruhuyla	ruh
uygulanmasını	uygula
sağlayabilecek	sağla
bir	bir
hayat	hayat
tarzını	tarz
özel	özel
yaşantısında	yaşantı
gerçekleştirmeyi	gerçek
düşünebilir	düşün
çünkü	çünkü
silahlı	silahlı
kuvvetler	kuvvet
adı	ad
üstünde	üst
ellerindeki	el
ellerinde	el
ki	ki
silahtan	silah
ötürü	ötürü
silahı	silah
hiç	hiç
kullanmasalar	kullan
bile	bile
siyasete	siyaset
şiddet	şiddet
unsuru	unsur
sokmuş	sok
oluyor	ol
devrinin	devir
kapanmadığını	kapa
gösterelim	göster
eşyaları	eşya
çoğalsın	çoğal
...	...
ama	ama
nez	nez
için	için
söylenen	söyle
türk	türk
shakira'sı	shakira
sözüne	söz
pek	pek
bir	bir
diyeceğim	de
yok	yok
f.	f.
bahçe	bahçe
camiasının	camia
kayırmaya	kayır
ve	ve
ayrımcılığa	ayrımcılık
tepkisini	tepki
dile	dil
getiren	getir
antu.com	antu.com
hakkımızı	hak
yedirmeyiz	ye
sloganıyla	slogan
uefa'yı	uefa
uyarma	uyar
kararı	karar
aldı	al
ve	ve
sarı	sar
lacivertli	lacivertli
taraftarları	taraftar
desteğe	destek
çağırdı	çağır
işte	işte
masonlar	mason
ve	ve
diğer	diğer
egemen	egemen
çevreler	çevre
talât'la	talât
olan	ol
ilişkilerini	ilişki
bu	bu
avukat	avukat
aracılığı	aracılık
ile	ile
kurdular	kur
sonra	sonra
uzun	uzun
uzun	uzun
terennüm	terennüm
edin	et
ismimi	isim
düşleri	düş
mahmut	mahmut
övür'ün	övür
bir	bir
bacağına	bacak
mal	mal
oldu	ol
...	...
acı	acı
olan	ol
nihayet	nihayet
bir	bir
hayvan	hayvan
olan	ol
köpeğe	köpek
benzemek	benze
...	...
istediğinizi	iste
yapabilirsiniz	yap
çünkü	çünkü
söz	söz
iyimserlikten	iyimserlik
açıldığı	aç
zaman	zaman
adını	ad
